,노선ID,노선명,정류장ID,정류장명,정류장 순서,X좌표,Y좌표
291,286000006,108번 공주박물관-제천(세종엠코타운),286017003,영우마을,24,127.12793,36.44283
292,286000006,108번 공주박물관-제천(세종엠코타운),286071003,옥룡주공아파트,25,127.13543,36.44892
293,286000006,108번 공주박물관-제천(세종엠코타운),286071004,공주대옥룡캠퍼스,26,127.13384,36.45294
294,286000006,108번 공주박물관-제천(세종엠코타운),286071006,옥룡동 교차로,27,127.13402,36.45504
295,286000006,108번 공주박물관-제천(세종엠코타운),286070003,옥룡동 주민센터,28,127.13585,36.45636
296,286000006,108번 공주박물관-제천(세종엠코타운),286066004,시목동,29,127.13940,36.46405
297,286000006,108번 공주박물관-제천(세종엠코타운),286055110,현대1.2차아파트,30,127.13729,36.46679
298,286000006,108번 공주박물관-제천(세종엠코타운),286055112,공주대학교,31,127.13836,36.47006
299,286000006,108번 공주박물관-제천(세종엠코타운),286055120,신관초사거리,32,127.13776,36.47385
300,286000006,108번 공주박물관-제천(세종엠코타운),286055130,주공5단지,33,127.13765,36.47542
301,286000006,108번 공주박물관-제천(세종엠코타운),286055133,우남퍼스트빌,34,127.13958,36.47712
302,286000006,108번 공주박물관-제천(세종엠코타운),286055135,주공3차/법원신청사,35,127.14361,36.47711
303,286000006,108번 공주박물관-제천(세종엠코타운),286055138,한빛아파트,36,127.14514,36.47714
304,286000006,108번 공주박물관-제천(세종엠코타운),286055139,현대3차아파트,37,127.14788,36.47659
305,286000006,108번 공주박물관-제천(세종엠코타운),286055502,현대4차아파트,38,127.14968,36.47562
306,286000006,108번 공주박물관-제천(세종엠코타운),286055145,월송동,39,127.15325,36.47668
307,286000006,108번 공주박물관-제천(세종엠코타운),286065012,장기산업단지,40,127.15892,36.48206
308,286000006,108번 공주박물관-제천(세종엠코타운),286065008,송선2통,41,127.16205,36.48359
309,286000006,108번 공주박물관-제천(세종엠코타운),286065004,송선1통,42,127.16868,36.48474
310,286000006,108번 공주박물관-제천(세종엠코타운),286065006,송선수영장,43,127.17248,36.48453
311,286000006,108번 공주박물관-제천(세종엠코타운),286065003,공주정명학교,44,127.17863,36.48618
312,286000006,108번 공주박물관-제천(세종엠코타운),286056001,동현리,45,127.18810,36.48750
313,286000006,108번 공주박물관-제천(세종엠코타운),293017007,은용리,46,127.19574,36.48912
314,286000006,108번 공주박물관-제천(세종엠코타운),293017015,하봉교차로,47,127.19782,36.48959
315,286000006,108번 공주박물관-제천(세종엠코타운),293017020,장기중학교,48,127.20235,36.49398
316,286000006,108번 공주박물관-제천(세종엠코타운),293017023,장군면사무소,49,127.20511,36.49684
317,286000006,108번 공주박물관-제천(세종엠코타운),293064174,장군면복지회관,50,127.20820,36.49905
318,286000006,108번 공주박물관-제천(세종엠코타운),293017039,대교리,51,127.21053,36.50069
319,286000006,108번 공주박물관-제천(세종엠코타운),293017054,봉안리(부일가든),52,127.21592,36.50016
320,286000006,108번 공주박물관-제천(세종엠코타운),293010008,봉안리,53,127.21906,36.49926
321,286000006,108번 공주박물관-제천(세종엠코타운),293017064,봉안리,54,127.22131,36.49905
322,286000006,108번 공주박물관-제천(세종엠코타운),293011001,봉안리(다름고개),55,127.22910,36.49902
323,286000006,108번 공주박물관-제천(세종엠코타운),293064178,다정동,56,127.23457,36.49981
324,286000006,108번 공주박물관-제천(세종엠코타운),293064145,다빛초등학교(가온마을3단지),57,127.24255,36.49952
325,286000006,108번 공주박물관-제천(세종엠코타운),293063001,가재마을5단지,58,127.24736,36.49915
326,286000007,108번 제천(세종엠코타운)-공주박물관,293063002,가재마을5단지,1,127.24661,36.49945
327,286000007,108번 제천(세종엠코타운)-공주박물관,293064144,다빛초등학교(가재마을1단지),2,127.24241,36.49973
328,286000007,108번 제천(세종엠코타운)-공주박물관,293064143,다정동,3,127.23456,36.49998
329,286000007,108번 제천(세종엠코타운)-공주박물관,293064012,봉안리(다름고개),4,127.22908,36.49924
330,286000007,108번 제천(세종엠코타운)-공주박물관,293017059,봉안리,5,127.22398,36.49892
331,286000007,108번 제천(세종엠코타운)-공주박물관,293010007,봉안리,6,127.21900,36.49936
332,286000007,108번 제천(세종엠코타운)-공주박물관,293017049,봉안리(부일가든),7,127.21556,36.50061
333,286000007,108번 제천(세종엠코타운)-공주박물관,293017043,대교리,8,127.21121,36.50109
334,286000007,108번 제천(세종엠코타운)-공주박물관,293064173,장군면복지회관,9,127.20807,36.49916
335,286000007,108번 제천(세종엠코타운)-공주박물관,293017024,장군면사무소,10,127.20531,36.49714
336,286000007,108번 제천(세종엠코타운)-공주박물관,293017018,장기중학교,11,127.20217,36.49386
337,286000007,108번 제천(세종엠코타운)-공주박물관,293017012,하봉교차로,12,127.19770,36.48961
338,286000007,108번 제천(세종엠코타운)-공주박물관,293016062,은용리,13,127.19566,36.48920
339,286000007,108번 제천(세종엠코타운)-공주박물관,286056002,동현리,14,127.18809,36.48763
340,286000007,108번 제천(세종엠코타운)-공주박물관,286065002,공주정명학교,15,127.17861,36.48631
341,286000007,108번 제천(세종엠코타운)-공주박물관,286065010,송선수영장,16,127.17238,36.48465
342,286000007,108번 제천(세종엠코타운)-공주박물관,286065005,송선1통,17,127.17051,36.48622
343,286000007,108번 제천(세종엠코타운)-공주박물관,286065001,송선2통,18,127.16198,36.48370
344,286000007,108번 제천(세종엠코타운)-공주박물관,286065011,장기산업단지,19,127.15904,36.48230
345,286000007,108번 제천(세종엠코타운)-공주박물관,286055146,월송동,20,127.15317,36.47685
346,286000007,108번 제천(세종엠코타운)-공주박물관,286055501,현대4차아파트,21,127.14981,36.47586
347,286000007,108번 제천(세종엠코타운)-공주박물관,286055503,현대3차아파트,22,127.14825,36.47672
348,286000007,108번 제천(세종엠코타운)-공주박물관,286055137,한빛아파트,23,127.14494,36.47740
349,286000007,108번 제천(세종엠코타운)-공주박물관,286055136,주공3차/법원신청사,24,127.14340,36.47734
350,286000007,108번 제천(세종엠코타운)-공주박물관,286055134,우남퍼스트빌,25,127.13923,36.47746
351,286000007,108번 제천(세종엠코타운)-공주박물관,286055129,주공5단지,26,127.13739,36.47529
352,286000007,108번 제천(세종엠코타운)-공주박물관,286055149,신관초사거리,27,127.13754,36.47286
353,286000007,108번 제천(세종엠코타운)-공주박물관,286055111,공주대학교,28,127.13810,36.47008
354,286000007,108번 제천(세종엠코타운)-공주박물관,286055107,현대1.2차아파트,29,127.13712,36.46684
355,286000007,108번 제천(세종엠코타운)-공주박물관,286066003,시목동,30,127.13912,36.46382
356,286000007,108번 제천(세종엠코타운)-공주박물관,286070004,옥룡동 주민센터,31,127.13634,36.45736
357,286000007,108번 제천(세종엠코타운)-공주박물관,286071005,옥룡동 교차로,32,127.13358,36.45508
358,286000007,108번 제천(세종엠코타운)-공주박물관,286071001,공주대옥룡캠퍼스,33,127.13336,36.45257
359,286000007,108번 제천(세종엠코타운)-공주박물관,286071002,옥룡주공아파트,34,127.13506,36.44876
360,286000007,108번 제천(세종엠코타운)-공주박물관,286017002,영우마을,35,127.12761,36.44321
361,286000007,108번 제천(세종엠코타운)-공주박물관,286017001,e편한세상,36,127.12480,36.44326
362,286000007,108번 제천(세종엠코타운)-공주박물관,286017004,금학동,37,127.12138,36.44264
363,286000007,108번 제천(세종엠코타운)-공주박물관,286017009,공주여고,38,127.11897,36.43999
364,286000007,108번 제천(세종엠코타운)-공주박물관,286017011,금혜사,39,127.11839,36.44019
365,286000007,108번 제천(세종엠코타운)-공주박물관,286017007,부설초등학교,40,127.11885,36.44225
366,286000007,108번 제천(세종엠코타운)-공주박물관,286017017,공주교대 삼거리,41,127.12004,36.44320
367,286000007,108번 제천(세종엠코타운)-공주박물관,286034011,공주교대,42,127.12038,36.44416
368,286000007,108번 제천(세종엠코타운)-공주박물관,286034022,시청,43,127.12026,36.44686
369,286000007,108번 제천(세종엠코타운)-공주박물관,286034018,봉황초등학교,44,127.12054,36.44896
370,286000007,108번 제천(세종엠코타운)-공주박물관,286034019,사대부고,45,127.12109,36.45214
371,286000007,108번 제천(세종엠코타운)-공주박물관,286034020,대통교,46,127.12377,36.45271
372,286000007,108번 제천(세종엠코타운)-공주박물관,286034008,중동초등학교,47,127.12449,36.45372
373,286000007,108번 제천(세종엠코타운)-공주박물관,286034010,중동사거리,48,127.12483,36.45600
374,286000007,108번 제천(세종엠코타운)-공주박물관,286070011,산성시장,49,127.12350,36.45669
375,286000007,108번 제천(세종엠코타운)-공주박물관,286014001,세무사사거리,50,127.12156,36.45662
376,286000007,108번 제천(세종엠코타운)-공주박물관,286070012,대우아파트,51,127.11931,36.45656
377,286000007,108번 제천(세종엠코타운)-공주박물관,286070014,시어골,52,127.11458,36.45616
378,286000007,108번 제천(세종엠코타운)-공주박물관,286070018,금성여자고등학교,53,127.11098,36.45747
379,286000007,108번 제천(세종엠코타운)-공주박물관,286070033,공주의료원,54,127.11063,36.45839
380,286000007,108번 제천(세종엠코타운)-공주박물관,286070020,문예회관.금성여고,55,127.11229,36.45949
381,286000007,108번 제천(세종엠코타운)-공주박물관,286070029,웅진도서관,56,127.11161,36.46158
382,286000007,108번 제천(세종엠코타운)-공주박물관,286070036,한옥마을,57,127.10925,36.46320
383,293000180,11번 (조치원버스터미널~조치원버스터미널),293064259,조치원버스터미널,1,127.30289,36.60190
384,293000180,11번 (조치원버스터미널~조치원버스터미널),293064152,조치원전통시장북측,2,127.29963,36.60156
385,293000180,11번 (조치원버스터미널~조치원버스터미널),293001084,조치원역,3,127.29713,36.60099
386,293000180,11번 (조치원버스터미널~조치원버스터미널),293001087,세종우체국,4,127.29789,36.60296
387,293000180,11번 (조치원버스터미널~조치원버스터미널),293001086,조치원여중,5,127.29741,36.60578
388,293000180,11번 (조치원버스터미널~조치원버스터미널),293001082,세종고등학교,6,127.29680,36.61017
389,293000180,11번 (조치원버스터미널~조치원버스터미널),293001067,새주막거리,7,127.29455,36.61256
390,293000180,11번 (조치원버스터미널~조치원버스터미널),293001029,구렁말,8,127.28889,36.61749
391,293000180,11번 (조치원버스터미널~조치원버스터미널),293001021,신안리마을회관,9,127.28695,36.61655
392,293000180,11번 (조치원버스터미널~조치원버스터미널),293001032,중앙요양병원,10,127.28940,36.61400
393,293000180,11번 (조치원버스터미널~조치원버스터미널),293001050,신안1리입구,11,127.29121,36.61353
394,293000180,11번 (조치원버스터미널~조치원버스터미널),293001055,고려대학교,12,127.29309,36.61084
395,293000180,11번 (조치원버스터미널~조치원버스터미널),293001041,세종여자고등학교입구,13,127.29126,36.60701
396,293000180,11번 (조치원버스터미널~조치원버스터미널),293001036,신봉초등학교,14,127.28966,36.60283
397,293000180,11번 (조치원버스터미널~조치원버스터미널),293001042,세종시문화예술회관,15,127.29035,36.59869
398,293000180,11번 (조치원버스터미널~조치원버스터미널),293064034,신흥사거리,16,127.29097,36.59447
399,293000180,11번 (조치원버스터미널~조치원버스터미널),293001052,자이아파트,17,127.29173,36.59083
400,293000180,11번 (조치원버스터미널~조치원버스터미널),293001046,자이아파트정문,18,127.29073,36.58832
401,293000180,11번 (조치원버스터미널~조치원버스터미널),293064083,번암아파트후문,19,127.29204,36.58769
402,293000180,11번 (조치원버스터미널~조치원버스터미널),293001065,번암삼거리,20,127.29409,36.58365
403,293000180,11번 (조치원버스터미널~조치원버스터미널),293001079,번암아파트,21,127.29591,36.58555
404,293000180,11번 (조치원버스터미널~조치원버스터미널),293001092,죽림리,22,127.29897,36.59127
405,293000180,11번 (조치원버스터미널~조치원버스터미널),293001093,효성세종병원,23,127.29895,36.59705
406,293000180,11번 (조치원버스터미널~조치원버스터미널),293001090,조치원전통시장,24,127.29861,36.59898
407,293000180,11번 (조치원버스터미널~조치원버스터미널),293064017,조치원역,25,127.29708,36.60133
408,293000180,11번 (조치원버스터미널~조치원버스터미널),293064019,조치원전통시장북측,26,127.30008,36.60143
409,293000180,11번 (조치원버스터미널~조치원버스터미널),293064260,조치원버스터미널,27,127.30276,36.60188
410,293000181,12번 (조치원버스터미널~조치원버스터미널),293064259,조치원버스터미널,1,127.30289,36.60190
