,노선ID,노선명,정류장ID,정류장명,정류장 순서,X좌표,Y좌표,GPS X좌표,GPS Y좌표
236,293000264,13번 (조치원역~조치원역),293001080,세종고등학교,21,127.29666,36.61024,127.29666,36.61024
237,293000264,13번 (조치원역~조치원역),293001085,조치원여중,22,127.29721,36.60591,127.29721,36.60591
238,293000264,13번 (조치원역~조치원역),293064017,조치원역,23,127.29708,36.60133,127.29708,36.60133
239,293000213,16번 (은하수공원~조치원역),293064156,은하수공원,1,127.24536,36.53268,127.24536,36.53268
240,293000213,16번 (은하수공원~조치원역),293014001,수산리,2,127.23079,36.54086,127.23079,36.54086
241,293000213,16번 (은하수공원~조치원역),293014002,수산리(방아다리),3,127.23691,36.54436,127.23691,36.54436
242,293000213,16번 (은하수공원~조치원역),293014005,눌왕2리,4,127.24441,36.54346,127.24441,36.54346
243,293000213,16번 (은하수공원~조치원역),293014006,눌왕2리마을회관,5,127.24662,36.54420,127.24662,36.54420
244,293000213,16번 (은하수공원~조치원역),293014009,눌왕2리(푸른농원),6,127.24938,36.54592,127.24938,36.54592
245,293000213,16번 (은하수공원~조치원역),293014010,수왕초등학교,7,127.25486,36.54498,127.25486,36.54498
246,293000213,16번 (은하수공원~조치원역),293014013,눌왕1리(도덕농장),8,127.25815,36.54482,127.25815,36.54482
247,293000213,16번 (은하수공원~조치원역),293064043,눌왕리(새터말),9,127.26238,36.54531,127.26238,36.54531
248,293000213,16번 (은하수공원~조치원역),293014018,연기산업단지,10,127.26673,36.54369,127.26673,36.54369
249,293000213,16번 (은하수공원~조치원역),293014021,연기면사무소,11,127.27405,36.54230,127.27405,36.54230
250,293000213,16번 (은하수공원~조치원역),293014028,연기리,12,127.27681,36.54431,127.27681,36.54431
251,293000213,16번 (은하수공원~조치원역),293014038,보통2리,13,127.27849,36.54869,127.27849,36.54869
252,293000213,16번 (은하수공원~조치원역),293014036,방공학교,14,127.27817,36.55202,127.27817,36.55202
253,293000213,16번 (은하수공원~조치원역),293014033,실광주유소,15,127.27737,36.55469,127.27737,36.55469
254,293000213,16번 (은하수공원~조치원역),293016102,대원아파트,16,127.27835,36.55839,127.27835,36.55839
255,293000213,16번 (은하수공원~조치원역),293016109,대원아파트후문,17,127.28087,36.56068,127.28087,36.56068
256,293000213,16번 (은하수공원~조치원역),293016113,봉암리,18,127.28345,36.56387,127.28345,36.56387
257,293000213,16번 (은하수공원~조치원역),293016117,세종교통,19,127.28491,36.56604,127.28491,36.56604
258,293000213,16번 (은하수공원~조치원역),293016123,세종장례식장입구,20,127.28778,36.57000,127.28778,36.57000
259,293000213,16번 (은하수공원~조치원역),293016125,월하리(항공학교),21,127.29212,36.57633,127.29212,36.57633
260,293000213,16번 (은하수공원~조치원역),293016127,월하리,22,127.29276,36.57842,127.29276,36.57842
261,293000213,16번 (은하수공원~조치원역),293001065,번암삼거리,23,127.29409,36.58365,127.29409,36.58365
262,293000213,16번 (은하수공원~조치원역),293001079,번암아파트,24,127.29591,36.58555,127.29591,36.58555
263,293000213,16번 (은하수공원~조치원역),293001092,죽림리,25,127.29897,36.59127,127.29897,36.59127
264,293000213,16번 (은하수공원~조치원역),293001093,효성세종병원,26,127.29895,36.59705,127.29895,36.59705
265,293000213,16번 (은하수공원~조치원역),293001090,조치원전통시장,27,127.29861,36.59898,127.29861,36.59898
266,293000213,16번 (은하수공원~조치원역),293064017,조치원역,28,127.29708,36.60133,127.29708,36.60133
267,293000212,16번 (조치원역~은하수공원),293001084,조치원역,1,127.29713,36.60099,127.29713,36.60099
268,293000212,16번 (조치원역~은하수공원),293001088,조치원전통시장,2,127.29819,36.59994,127.29819,36.59994
269,293000212,16번 (조치원역~은하수공원),293064035,효성세종병원,3,127.29871,36.59725,127.29871,36.59725
270,293000212,16번 (조치원역~은하수공원),293001091,죽림리,4,127.29892,36.59078,127.29892,36.59078
271,293000212,16번 (조치원역~은하수공원),293001089,번암리,5,127.29841,36.58840,127.29841,36.58840
272,293000212,16번 (조치원역~은하수공원),293001078,번암아파트,6,127.29582,36.58577,127.29582,36.58577
273,293000212,16번 (조치원역~은하수공원),293001066,번암삼거리,7,127.29416,36.58401,127.29416,36.58401
274,293000212,16번 (조치원역~은하수공원),293016126,월하리,8,127.29256,36.57825,127.29256,36.57825
275,293000212,16번 (조치원역~은하수공원),293016124,월하리(항공학교),9,127.29147,36.57537,127.29147,36.57537
276,293000212,16번 (조치원역~은하수공원),293016121,세종장례식장입구,10,127.28757,36.57005,127.28757,36.57005
277,293000212,16번 (조치원역~은하수공원),293016116,세종교통,11,127.28472,36.56604,127.28472,36.56604
278,293000212,16번 (조치원역~은하수공원),293016112,봉암리,12,127.28305,36.56358,127.28305,36.56358
279,293000212,16번 (조치원역~은하수공원),293016110,대원아파트후문,13,127.28143,36.56134,127.28143,36.56134
280,293000212,16번 (조치원역~은하수공원),293016101,대원아파트,14,127.27817,36.55833,127.27817,36.55833
281,293000212,16번 (조치원역~은하수공원),293014032,실광주유소,15,127.27738,36.55361,127.27738,36.55361
282,293000212,16번 (조치원역~은하수공원),293064170,방공학교,16,127.27801,36.55184,127.27801,36.55184
283,293000212,16번 (조치원역~은하수공원),293014037,보통2리,17,127.27837,36.54867,127.27837,36.54867
284,293000212,16번 (조치원역~은하수공원),293014030,연기리,18,127.27714,36.54482,127.27714,36.54482
285,293000212,16번 (조치원역~은하수공원),293014023,연기면사무소,19,127.27440,36.54241,127.27440,36.54241
286,293000212,16번 (조치원역~은하수공원),293014019,연기산업단지,20,127.26691,36.54374,127.26691,36.54374
287,293000212,16번 (조치원역~은하수공원),293064042,눌왕리(새터말),21,127.26257,36.54547,127.26257,36.54547
288,293000212,16번 (조치원역~은하수공원),293014012,눌왕1리(도덕농장),22,127.25815,36.54496,127.25815,36.54496
289,293000212,16번 (조치원역~은하수공원),293014011,수왕초등학교,23,127.25503,36.54508,127.25503,36.54508
290,293000212,16번 (조치원역~은하수공원),293014008,눌왕2리(푸른농원),24,127.24922,36.54602,127.24922,36.54602
291,293000212,16번 (조치원역~은하수공원),293014007,눌왕2리마을회관,25,127.24683,36.54452,127.24683,36.54452
292,293000212,16번 (조치원역~은하수공원),293014004,눌왕2리,26,127.24391,36.54384,127.24391,36.54384
293,293000212,16번 (조치원역~은하수공원),293014003,수산리(방아다리),27,127.23693,36.54452,127.23693,36.54452
294,293000212,16번 (조치원역~은하수공원),293014001,수산리,28,127.23079,36.54086,127.23079,36.54086
295,293000212,16번 (조치원역~은하수공원),293064013,은하수공원,29,127.24533,36.53251,127.24533,36.53251
296,293000215,17번 (보통1리마을회관~조치원역),293064196,보통1리마을회관,1,127.29011,36.54476,127.29011,36.54476
297,293000215,17번 (보통1리마을회관~조치원역),293064273,연기2리마을회관,2,127.28027,36.54232,127.28027,36.54232
298,293000215,17번 (보통1리마을회관~조치원역),293014028,연기리,3,127.27681,36.54431,127.27681,36.54431
299,293000215,17번 (보통1리마을회관~조치원역),293014038,보통2리,4,127.27849,36.54869,127.27849,36.54869
300,293000215,17번 (보통1리마을회관~조치원역),293014036,방공학교,5,127.27817,36.55202,127.27817,36.55202
301,293000215,17번 (보통1리마을회관~조치원역),293014033,실광주유소,6,127.27737,36.55469,127.27737,36.55469
302,293000215,17번 (보통1리마을회관~조치원역),293016102,대원아파트,7,127.27835,36.55839,127.27835,36.55839
303,293000215,17번 (보통1리마을회관~조치원역),293016109,대원아파트후문,8,127.28087,36.56068,127.28087,36.56068
304,293000215,17번 (보통1리마을회관~조치원역),293016119,봉암2리마을회관,9,127.28701,36.55973,127.28701,36.55973
305,293000215,17번 (보통1리마을회관~조치원역),293016113,봉암리,10,127.28345,36.56387,127.28345,36.56387
306,293000215,17번 (보통1리마을회관~조치원역),293016117,세종교통,11,127.28491,36.56604,127.28491,36.56604
307,293000215,17번 (보통1리마을회관~조치원역),293016123,세종장례식장입구,12,127.28778,36.57000,127.28778,36.57000
308,293000215,17번 (보통1리마을회관~조치원역),293016125,월하리(항공학교),13,127.29212,36.57633,127.29212,36.57633
309,293000215,17번 (보통1리마을회관~조치원역),293016127,월하리,14,127.29276,36.57842,127.29276,36.57842
310,293000215,17번 (보통1리마을회관~조치원역),293001065,번암삼거리,15,127.29409,36.58365,127.29409,36.58365
311,293000215,17번 (보통1리마을회관~조치원역),293001079,번암아파트,16,127.29591,36.58555,127.29591,36.58555
312,293000215,17번 (보통1리마을회관~조치원역),293001092,죽림리,17,127.29897,36.59127,127.29897,36.59127
313,293000215,17번 (보통1리마을회관~조치원역),293001093,효성세종병원,18,127.29895,36.59705,127.29895,36.59705
314,293000215,17번 (보통1리마을회관~조치원역),293001090,조치원전통시장,19,127.29861,36.59898,127.29861,36.59898
315,293000215,17번 (보통1리마을회관~조치원역),293064017,조치원역,20,127.29708,36.60133,127.29708,36.60133
316,293000214,17번 (조치원역~보통1리마을회관),293001084,조치원역,1,127.29713,36.60099,127.29713,36.60099
317,293000214,17번 (조치원역~보통1리마을회관),293001088,조치원전통시장,2,127.29819,36.59994,127.29819,36.59994
318,293000214,17번 (조치원역~보통1리마을회관),293064035,효성세종병원,3,127.29871,36.59725,127.29871,36.59725
319,293000214,17번 (조치원역~보통1리마을회관),293001091,죽림리,4,127.29892,36.59078,127.29892,36.59078
320,293000214,17번 (조치원역~보통1리마을회관),293001089,번암리,5,127.29841,36.58840,127.29841,36.58840
321,293000214,17번 (조치원역~보통1리마을회관),293001078,번암아파트,6,127.29582,36.58577,127.29582,36.58577
322,293000214,17번 (조치원역~보통1리마을회관),293001066,번암삼거리,7,127.29416,36.58401,127.29416,36.58401
323,293000214,17번 (조치원역~보통1리마을회관),293016126,월하리,8,127.29256,36.57825,127.29256,36.57825
324,293000214,17번 (조치원역~보통1리마을회관),293016124,월하리(항공학교),9,127.29147,36.57537,127.29147,36.57537
325,293000214,17번 (조치원역~보통1리마을회관),293016121,세종장례식장입구,10,127.28757,36.57005,127.28757,36.57005
326,293000214,17번 (조치원역~보통1리마을회관),293016116,세종교통,11,127.28472,36.56604,127.28472,36.56604
327,293000214,17번 (조치원역~보통1리마을회관),293016112,봉암리,12,127.28305,36.56358,127.28305,36.56358
328,293000214,17번 (조치원역~보통1리마을회관),293016119,봉암2리마을회관,13,127.28701,36.55973,127.28701,36.55973
329,293000214,17번 (조치원역~보통1리마을회관),293016110,대원아파트후문,14,127.28143,36.56134,127.28143,36.56134
330,293000214,17번 (조치원역~보통1리마을회관),293016101,대원아파트,15,127.27817,36.55833,127.27817,36.55833
331,293000214,17번 (조치원역~보통1리마을회관),293014032,실광주유소,16,127.27738,36.55361,127.27738,36.55361
332,293000214,17번 (조치원역~보통1리마을회관),293064170,방공학교,17,127.27801,36.55184,127.27801,36.55184
333,293000214,17번 (조치원역~보통1리마을회관),293014037,보통2리,18,127.27837,36.54867,127.27837,36.54867
334,293000214,17번 (조치원역~보통1리마을회관),293014030,연기리,19,127.27714,36.54482,127.27714,36.54482
335,293000214,17번 (조치원역~보통1리마을회관),293014039,연기2리마을회관,20,127.28017,36.54216,127.28017,36.54216
336,293000214,17번 (조치원역~보통1리마을회관),293014048,보통1리마을회관,21,127.29008,36.54493,127.29008,36.54493
337,293000300,200번 (정부세종청사북측~정부세종청사북측),293062012,정부세종청사북측,1,127.26169,36.50489,127.26169,36.50489
338,293000300,200번 (정부세종청사북측~정부세종청사북측),293064023,정부세종청사스포츠센터,2,127.25848,36.50630,127.25848,36.50630
339,293000300,200번 (정부세종청사북측~정부세종청사북측),293062005,정부세종청사남측,3,127.25934,36.50083,127.25934,36.50083
340,293000300,200번 (정부세종청사북측~정부세종청사북측),293062009,산업통상자원부,4,127.26038,36.49753,127.26038,36.49753
341,293000300,200번 (정부세종청사북측~정부세종청사북측),293062017,문화체육관광부,5,127.26440,36.49815,127.26440,36.49815
342,293000300,200번 (정부세종청사북측~정부세종청사북측),293064064,국립세종도서관,6,127.26746,36.50019,127.26746,36.50019
343,293000300,200번 (정부세종청사북측~정부세종청사북측),293064402,"국무조정실,공정거래위원회",7,127.26971,36.50330,127.26971,36.50330
344,293000300,200번 (정부세종청사북측~정부세종청사북측),293064403,"기획재정부,농림축산식품부",8,127.26650,36.50544,127.26650,36.50544
345,293000300,200번 (정부세종청사북측~정부세종청사북측),293062012,정부세종청사북측,9,127.26169,36.50489,127.26169,36.50489
346,293000274,"201번 (정부세종청사남측~정부세종청사남측, 1)",293064393,보건복지부 고용노동부,1,127.26090,36.50244,127.26090,36.50244
347,293000274,"201번 (정부세종청사남측~정부세종청사남측, 1)",293062012,정부세종청사북측,2,127.26169,36.50489,127.26169,36.50489
348,293000274,"201번 (정부세종청사남측~정부세종청사남측, 1)",293056005,인사혁신처,3,127.26151,36.50917,127.26151,36.50917
349,293000274,"201번 (정부세종청사남측~정부세종청사남측, 1)",293064110,"도램마을8,10단지",4,127.26000,36.51192,127.26000,36.51192
350,293000274,"201번 (정부세종청사남측~정부세종청사남측, 1)",293056004,도담동(도램마을),5,127.25939,36.51402,127.25939,36.51402
351,293000274,"201번 (정부세종청사남측~정부세종청사남측, 1)",293064051,세종충남대병원,6,127.25702,36.51865,127.25702,36.51865
352,293000274,"201번 (정부세종청사남측~정부세종청사남측, 1)",293064102,범지기마을10단지북측,7,127.24837,36.51910,127.24837,36.51910
353,293000274,"201번 (정부세종청사남측~정부세종청사남측, 1)",293064100,"범지기마을3,9단지",8,127.24456,36.51900,127.24456,36.51900
354,293000274,"201번 (정부세종청사남측~정부세종청사남측, 1)",293064098,가락마을22단지,9,127.24111,36.52018,127.24111,36.52018
